name,lat,lng,address,website,phone,hours,category
Solidarity Hesperia Food Collective,34.397201,-117.313184,"4410 Santa Fe Rd, Hesperia, CA 92361",https://www.solidarity-hesperia-food-collective.org,(760) 821-1888,"Sat 9–1",Mobile Pantry
Sunshine Temecula Food Pantry,33.470497,-117.184921,"4453 Park Lane, Temecula, CA 92619",https://www.sunshine-temecula-food-pantry.org,(951) 498-5381,"Tue–Sat 9–3",Resource Hub
Diversity Mariposa Resource Center,37.520412,-120.00308,"8248 Cedar Ave, Mariposa, CA 95358",https://www.diversity-mariposa-resource-center.org,(209) 451-7561,"Mon,Wed,Thu 9–3",Mobile Pantry
Valley Richmond Support Network,37.93163,-122.359482,"3419 Sunset Pl, Richmond, CA 94846",https://www.valley-richmond-support-network.org,(510) 299-5416,"Mon–Fri 11–7",Resource Hub
Fresh Gilroy Food Shelf,36.971739,-121.586259,"5957 College Dr, Gilroy, CA 95025",https://www.fresh-gilroy-food-shelf.org,(408) 206-9436,"Tue–Sat 8–12",Senior Services
Mission San Bruno Food Shelf,37.644252,-122.3719,"1566 Elm Ct, San Bruno, CA 94108",https://www.mission-san-bruno-food-shelf.org,(650) 479-8687,"Mon–Fri 11–7",Faith-Based Pantry
Inspiration Manteca Food Bank,37.803009,-121.256926,"4870 Pine Ter, Manteca, CA 95338",https://www.inspiration-manteca-food-bank.org,(209) 592-1793,"Sat 9–1",Mobile Pantry
Unity Santa Clara Food Pantry,37.341676,-121.99428,"212 Park St, Santa Clara, CA 95066",https://www.unity-santa-clara-food-pantry.org,(408) 392-6197,"Tue–Sat 8–12",Youth Services
Nourish Arcata Relief Center,40.849866,-124.0996,"9661 Winter Ct, Arcata, CA 95521",https://www.nourish-arcata-relief-center.org,(707) 675-4507,"Mon–Fri 10–6",Community Center
Diversity Taft Relief Center,35.167321,-119.499209,"2754 Sunset Pl, Taft, CA 93288",https://www.diversity-taft-relief-center.org,(661) 656-9405,"Mon–Fri 7–3",Faith-Based Pantry
Community Anaheim Food Bank,33.877486,-117.887159,"6668 Sunset Ave, Anaheim, CA 92817",https://www.community-anaheim-food-bank.org,(657) 519-7807,"Tue–Sat 8–12",Faith-Based Pantry
Wellness Simi Valley Food Pantry,34.313603,-118.822533,"9994 Fifth Way, Simi Valley, CA 93114",https://www.wellness-simi-valley-food-pantry.org,(805) 564-1961,"Mon,Wed,Thu 9–3",Resource Hub
Mountain Turlock Resource Center,37.526796,-120.852882,"4301 Sunset Lane, Turlock, CA 95418",https://www.mountain-turlock-resource-center.org,(209) 584-7064,"Mon–Thu 10–6",Senior Services
Village Daly City Relief Center,37.698442,-122.473079,"4334 Valley Way, Daly City, CA 94051",https://www.village-daly-city-relief-center.org,(650) 400-7603,"Mon,Wed,Thu 9–3",Food Bank
Mountain Huntington Beach Food Pantry,33.628052,-117.956912,"5046 Jackson Way, Huntington Beach, CA 92649",https://www.mountain-huntington-beach-food-pantry.org,(657) 845-7316,"Wed–Sat 9–2",Pantry
Diversity Bakersfield Food Pantry,35.346466,-118.983349,"903 Adams Ter, Bakersfield, CA 93314",https://www.diversity-bakersfield-food-pantry.org,(661) 389-9623,"Tue,Thu 11–6",Pantry
Empowerment Albany Food Pantry,37.889807,-122.331962,"7642 Coast Ct, Albany, CA 94731",https://www.empowerment-albany-food-pantry.org,(510) 442-3775,"Tue–Sat 9–3",Youth Services
Neighborhood Orinda Support Network,37.887847,-122.14429,"4920 Grove Pl, Orinda, CA 94566",https://www.neighborhood-orinda-support-network.org,(925) 645-6830,"Mon–Thu 9–5",Pantry
Cultural Orinda Food Collective,37.850037,-122.164471,"3029 College Way, Orinda, CA 94601",https://www.cultural-orinda-food-collective.org,(925) 666-9845,"Tue,Thu 11–6",Community Center
Friendship El Centro Food Collective,32.819321,-115.592657,"1952 Main Blvd, El Centro, CA 92290",https://www.friendship-el-centro-food-collective.org,(760) 420-3252,"Mon–Thu 9–5",Senior Services
Neighborhood Lake Arrowhead Community Kitchen,34.259345,-117.153341,"6978 Prospect Blvd, Lake Arrowhead, CA 92358",https://www.neighborhood-lake-arrowhead-community-kitchen.org,(909) 714-4808,"Wed 10–6 & Sat 9–1",Youth Services
Empowerment Los Gatos Food Shelf,37.21207,-121.955541,"3820 Maple Rd, Los Gatos, CA 95038",https://www.empowerment-los-gatos-food-shelf.org,(408) 761-6916,"Mon–Fri 11–7",Resource Hub
Harvest Glendale Resource Center,34.166087,-118.265998,"1937 Garden Way, Glendale, CA 91228",https://www.harvest-glendale-resource-center.org,(818) 459-5644,"Tue–Sat 8–12",Food Bank
Nourish Wasco Support Network,35.608125,-119.331924,"414 Meadow Way, Wasco, CA 93301",https://www.nourish-wasco-support-network.org,(661) 648-4713,"Mon–Fri 9–5",Senior Services
Resource Vacaville Food Hub,38.315213,-122.024907,"4819 Fourth Blvd, Vacaville, CA 95694",https://www.resource-vacaville-food-hub.org,(707) 447-7642,"Tue–Sat 8–12",Mobile Pantry
Bridge Moreno Valley Relief Center,33.936996,-117.262974,"1717 Madison Ter, Moreno Valley, CA 92588",https://www.bridge-moreno-valley-relief-center.org,(951) 462-1017,"Mon–Fri 11–7",Pantry
Helping Rancho Cucamonga Nutrition Center,34.135133,-117.621477,"3807 Heritage Blvd, Rancho Cucamonga, CA 91733",https://www.helping-rancho-cucamonga-nutrition-center.org,(909) 533-6787,"Tue,Thu 11–6",Mobile Pantry
Together Whittier Food Shelf,33.977376,-118.022195,"2024 Jefferson Rd, Whittier, CA 90619",https://www.together-whittier-food-shelf.org,(562) 599-9682,"Tue–Sat 9–3",Food Bank
Village Hesperia Community Kitchen,34.425451,-117.323707,"1329 Lake St, Hesperia, CA 92389",https://www.village-hesperia-community-kitchen.org,(442) 539-3286,"Wed–Sat 9–2",Faith-Based Pantry
Unity Downey Food Bank,33.945214,-118.116087,"5837 Prospect Pl, Downey, CA 90276",https://www.unity-downey-food-bank.org,(562) 497-7027,"Mon,Wed,Fri 10–2",Mobile Pantry
Neighborhood Corona Resource Center,33.866422,-117.577879,"9672 Meadow St, Corona, CA 92903",https://www.neighborhood-corona-resource-center.org,(951) 559-5522,"Tue–Sat 9–3",Pantry
Lighthouse Tustin Community Kitchen,33.743738,-117.870156,"1204 River Pl, Tustin, CA 92820",https://www.lighthouse-tustin-community-kitchen.org,(714) 575-2283,"Thu 11–6 & Sat 10–2",Food Bank
Fresh Lake Arrowhead Food Collective,34.235811,-117.219339,"1734 Madison Rd, Lake Arrowhead, CA 92386",https://www.fresh-lake-arrowhead-food-collective.org,(909) 551-2949,"Mon–Sat 9–1",Youth Services
Mountain Danville Relief Center,37.855405,-122.031829,"717 Central Ter, Danville, CA 94530",https://www.mountain-danville-relief-center.org,(925) 813-5638,"Tue,Thu 11–6",Senior Services
Friendship Fullerton Food Shelf,33.899283,-117.914964,"8797 Lincoln Way, Fullerton, CA 92864",https://www.friendship-fullerton-food-shelf.org,(714) 628-9602,"Tue–Sat 9–3",Pantry
Garden Clovis Food Bank,36.810157,-119.694339,"7160 Pine St, Clovis, CA 93628",https://www.garden-clovis-food-bank.org,(559) 311-6321,"Tue–Fri 8–2",Pantry
Bridge Richmond Resource Center,37.925321,-122.31941,"3967 Chestnut Ave, Richmond, CA 94827",https://www.bridge-richmond-resource-center.org,(510) 334-7859,"Mon–Sat 10–4",Community Center
Compassion South Lake Tahoe Nutrition Center,38.960387,-119.981305,"5940 River Way, South Lake Tahoe, CA 96178",https://www.compassion-south-lake-tahoe-nutrition-center.org,(530) 707-2233,"Mon–Fri 10–6",Resource Hub
Village Torrance Food Collective,33.805914,-118.301338,"1756 Seaside Ct, Torrance, CA 90527",https://www.village-torrance-food-collective.org,(424) 761-3127,"Tue–Fri 8–2",Community Center
Heart Escondido Resource Center,33.126632,-117.094103,"5322 Broadway Lane, Escondido, CA 92061",https://www.heart-escondido-resource-center.org,(760) 603-8404,"Wed–Sat 9–2",Community Center
Village Redlands Heights Food Pantry,34.047956,-117.209947,"9280 First Dr, Redlands Heights, CA 92377",https://www.village-redlands-heights-food-pantry.org,(909) 656-7706,"Wed 10–6 & Sat 9–1",Faith-Based Pantry
Wellness Chino Nutrition Center,33.986513,-117.711319,"995 Tenth Blvd, Chino, CA 91710",https://www.wellness-chino-nutrition-center.org,(909) 859-1198,"Mon,Wed,Fri 10–2",Senior Services
Valley Anaheim Food Collective,33.861891,-117.942818,"6291 Ninth St, Anaheim, CA 92818",https://www.valley-anaheim-food-collective.org,(657) 447-5982,"Mon,Wed,Thu 9–3",Food Bank
Support Chico Food Hub,39.769072,-121.871567,"7478 Lake Dr, Chico, CA 95949",https://www.support-chico-food-hub.org,(530) 255-4243,"Mon–Fri 10–6",Community Center
Support Manteca Food Bank,37.796781,-121.231904,"1003 Cedar Ave, Manteca, CA 95380",https://www.support-manteca-food-bank.org,(209) 272-9471,"Mon–Fri 11–7",Pantry
Prosper Moraga Relief Center,37.805926,-122.119703,"1239 Meadow Dr, Moraga, CA 94568",https://www.prosper-moraga-relief-center.org,(925) 419-8736,"Mon–Sat 10–4",Food Bank
Mountain San Rafael Food Collective,37.9403,-122.493283,"6937 Monterey Ct, San Rafael, CA 94922",https://www.mountain-san-rafael-food-collective.org,(415) 827-1890,"Mon–Fri 8–4",Youth Services
Mission Ontario Food Shelf,34.020027,-117.609993,"4708 College Ave, Ontario, CA 91766",https://www.mission-ontario-food-shelf.org,(909) 382-4700,"Tue–Fri 8–2",Youth Services
Coastal Hanford Food Pantry,36.286732,-119.665283,"7127 River Lane, Hanford, CA 93233",https://www.coastal-hanford-food-pantry.org,(559) 811-3917,"Tue,Thu 11–6",Food Bank
Resource Orange Community Kitchen,33.799036,-117.834803,"1667 Main Rd, Orange, CA 92902",https://www.resource-orange-community-kitchen.org,(714) 742-8384,"Mon,Wed,Fri 10–2",Senior Services
Together Crescent City Relief Center,41.778869,-124.244692,"8364 Summit Ct, Crescent City, CA 95578",https://www.together-crescent-city-relief-center.org,(707) 227-2245,"Mon–Sat 10–4",Food Bank
Bridge El Centro Nutrition Center,32.776591,-115.582745,"1542 Hill Ave, El Centro, CA 92277",https://www.bridge-el-centro-nutrition-center.org,(442) 471-4937,"Tue–Sat 8–12",Resource Hub
Support Milpitas Food Hub,37.467114,-121.939371,"8580 Oak Dr, Milpitas, CA 95050",https://www.support-milpitas-food-hub.org,(669) 337-1075,"Mon–Sat 9–1",Pantry
Prosper Glendale Community Kitchen,34.115508,-118.223912,"1688 Spring Ave, Glendale, CA 91207",https://www.prosper-glendale-community-kitchen.org,(818) 627-6805,"Tue–Sat 9–3",Food Bank
Uplift Bakersfield Resource Center,35.397591,-119.01498,"3628 Canyon Way, Bakersfield, CA 93316",https://www.uplift-bakersfield-resource-center.org,(661) 294-5474,"Mon–Fri 8–4",Faith-Based Pantry
Friendship Los Altos Resource Center,37.349845,-122.137722,"4804 Broadway Lane, Los Altos, CA 94024",https://www.friendship-los-altos-resource-center.org,(650) 742-7924,"Tue–Fri 8–2",Faith-Based Pantry
Solidarity Foster City Support Network,37.536225,-122.271534,"5081 Third Way, Foster City, CA 94421",https://www.solidarity-foster-city-support-network.org,(650) 872-9552,"Mon–Fri 11–7",Youth Services
Unity Placerville Nutrition Center,38.713699,-120.7672,"9048 Chestnut Ct, Placerville, CA 95690",https://www.unity-placerville-nutrition-center.org,(530) 852-9875,"Sat 9–1",Food Bank
Harvest Chico Food Pantry,39.684006,-121.846464,"5273 Lake Rd, Chico, CA 95975",https://www.harvest-chico-food-pantry.org,(530) 717-8141,"Mon–Sat 9–1",Mobile Pantry
Neighborhood Apple Valley Food Bank,34.540532,-117.230058,"2283 Heritage Lane, Apple Valley, CA 92354",https://www.neighborhood-apple-valley-food-bank.org,(442) 653-4663,"Tue,Thu 11–6",Faith-Based Pantry
Coastal Merced Community Kitchen,37.272872,-120.452252,"4374 Oak Pl, Merced, CA 95389",https://www.coastal-merced-community-kitchen.org,(209) 702-1334,"Mon–Thu 10–6",Resource Hub
Nourish Pleasant Hill Community Kitchen,37.961322,-122.064947,"3716 View Ct, Pleasant Hill, CA 94558",https://www.nourish-pleasant-hill-community-kitchen.org,(925) 473-3884,"Mon–Thu 10–6",Resource Hub
Neighborhood Hesperia Nutrition Center,34.397783,-117.294618,"9007 First Dr, Hesperia, CA 92378",https://www.neighborhood-hesperia-nutrition-center.org,(760) 313-5962,"Mon–Fri 9–5",Faith-Based Pantry
Bridge Fresno Community Kitchen,36.768379,-119.752444,"6136 Autumn Pl, Fresno, CA 93765",https://www.bridge-fresno-community-kitchen.org,(559) 898-7905,"Mon,Wed,Thu 9–3",Senior Services
Grace Oakhurst Community Kitchen,37.328722,-119.678525,"2085 Mission Lane, Oakhurst, CA 93668",https://www.grace-oakhurst-community-kitchen.org,(559) 681-9863,"Tue–Sat 9–3",Pantry
Resource Garden Grove Support Network,33.804695,-117.968359,"7207 Seaside Rd, Garden Grove, CA 92862",https://www.resource-garden-grove-support-network.org,(714) 749-8915,"Tue–Sat 9–3",Community Center
Support Moraga Nutrition Center,37.849342,-122.158287,"8953 Walnut Lane, Moraga, CA 94560",https://www.support-moraga-nutrition-center.org,(925) 552-5542,"Mon–Thu 9–5",Pantry
Solidarity Mountain View Food Pantry,37.411269,-122.118271,"3962 Market Rd, Mountain View, CA 94050",https://www.solidarity-mountain-view-food-pantry.org,(650) 378-1086,"Wed 10–6 & Sat 9–1",Pantry
Community Chino Food Collective,33.989409,-117.658277,"2914 Highland Blvd, Chino, CA 91734",https://www.community-chino-food-collective.org,(909) 446-8918,"Wed 10–6 & Sat 9–1",Mobile Pantry
Neighborhood Gilroy Nutrition Center,37.002308,-121.535968,"3417 Jefferson St, Gilroy, CA 95038",https://www.neighborhood-gilroy-nutrition-center.org,(669) 480-2303,"Mon–Thu 9–5",Pantry
Compassion Fontana Community Kitchen,34.081977,-117.43071,"8656 Seventh Lane, Fontana, CA 92378",https://www.compassion-fontana-community-kitchen.org,(909) 530-9646,"Mon–Sat 9–1",Mobile Pantry
Unity Bridge Redlands Heights Resource Center,34.091419,-117.214625,"5899 Chestnut Blvd, Redlands Heights, CA 92402",https://www.unity-bridge-redlands-heights-resource-center.org,(909) 587-5144,"Mon–Fri 9–5",Pantry
Helping Palmdale Food Bank,34.544543,-118.102538,"1782 Walnut Pl, Palmdale, CA 93566",https://www.helping-palmdale-food-bank.org,(661) 851-1622,"Wed–Sat 9–2",Youth Services
Faith Lindsay Food Shelf,36.209747,-119.097393,"8106 Spring Ave, Lindsay, CA 93266",https://www.faith-lindsay-food-shelf.org,(559) 834-9464,"Mon–Sat 9–1",Food Bank
Caring Thousand Oaks Community Kitchen,34.188012,-118.876327,"9385 Maple Dr, Thousand Oaks, CA 91399",https://www.caring-thousand-oaks-community-kitchen.org,(805) 639-6920,"Tue–Sat 10–4",Food Bank
Diversity San Leandro Food Pantry,37.70495,-122.178445,"3601 Coral Pl, San Leandro, CA 94626",https://www.diversity-san-leandro-food-pantry.org,(510) 273-1063,"Sat 9–1",Faith-Based Pantry
Cultural Garden Grove Food Hub,33.745938,-117.899008,"9587 Marina St, Garden Grove, CA 92847",https://www.cultural-garden-grove-food-hub.org,(657) 472-7003,"Mon–Fri 10–6",Youth Services
Fresh Ukiah Food Bank,39.182402,-123.173061,"1014 Spring St, Ukiah, CA 95486",https://www.fresh-ukiah-food-bank.org,(707) 421-5192,"Mon–Fri 11–7",Senior Services
Helping Dublin Food Pantry,37.666129,-121.916864,"9042 Canyon Dr, Dublin, CA 94569",https://www.helping-dublin-food-pantry.org,(925) 686-3085,"Wed–Sat 9–2",Food Bank
Inspiration Hemet Resource Center,33.790624,-117.003408,"9873 Tenth Lane, Hemet, CA 92580",https://www.inspiration-hemet-resource-center.org,(951) 764-4504,"Mon–Sat 9–1",Faith-Based Pantry
Unity Bridge Dublin Food Shelf,37.728899,-121.944536,"8066 Adams St, Dublin, CA 94578",https://www.unity-bridge-dublin-food-shelf.org,(925) 490-9566,"Tue–Fri 8–2",Resource Hub
Grace Pacifica Relief Center,37.597142,-122.520231,"5474 Monterey Rd, Pacifica, CA 94063",https://www.grace-pacifica-relief-center.org,(650) 232-6007,"Mon–Fri 11–7",Pantry
Garden Lompoc Relief Center,34.663142,-120.479362,"623 Valley Dr, Lompoc, CA 93480",https://www.garden-lompoc-relief-center.org,(805) 832-8046,"Mon–Fri 8–4",Youth Services
Kindness Pacifica Food Bank,37.61485,-122.498394,"9687 Eighth Ct, Pacifica, CA 94071",https://www.kindness-pacifica-food-bank.org,(650) 622-1512,"Sat 9–1",Pantry
Resource Lake Arrowhead Food Bank,34.23318,-117.194977,"7449 Highland Way, Lake Arrowhead, CA 92363",https://www.resource-lake-arrowhead-food-bank.org,(909) 499-4059,"Mon,Wed,Thu 9–3",Senior Services
Wellness Elk Grove Nutrition Center,38.445184,-121.406353,"3482 Ninth Pl, Elk Grove, CA 95639",https://www.wellness-elk-grove-nutrition-center.org,(916) 683-5689,"Thu 11–6 & Sat 10–2",Mobile Pantry
Caring Costa Mesa Food Collective,33.669563,-117.916495,"8160 Spring Ave, Costa Mesa, CA 92651",https://www.caring-costa-mesa-food-collective.org,(949) 525-9169,"Sat 9–1",Pantry
Nourish Mill Valley Food Shelf,37.869561,-122.550114,"9456 River Ter, Mill Valley, CA 94955",https://www.nourish-mill-valley-food-shelf.org,(628) 771-7949,"Mon,Wed,Fri 10–2",Food Bank
Family Anaheim Food Collective,33.80059,-117.875664,"8011 Fourth Pl, Anaheim, CA 92835",https://www.family-anaheim-food-collective.org,(714) 598-7531,"Mon,Wed,Thu 9–3",Food Bank
Resource San Francisco Community Kitchen,37.768668,-122.39224,"8065 Summer Ter, San Francisco, CA 94116",https://www.resource-san-francisco-community-kitchen.org,(628) 604-4390,"Mon,Wed,Thu 9–3",Resource Hub
Coastal Victorville Resource Center,34.542968,-117.292377,"5658 Chestnut Lane, Victorville, CA 92405",https://www.coastal-victorville-resource-center.org,(760) 559-5959,"Tue–Sat 10–4",Mobile Pantry
Bridge Porterville Food Pantry,36.064709,-119.038366,"7240 Lincoln Ct, Porterville, CA 93293",https://www.bridge-porterville-food-pantry.org,(559) 356-9159,"Mon–Fri 11–7",Pantry
Lighthouse Santa Ana Nutrition Center,33.716384,-117.836262,"1410 Hill Blvd, Santa Ana, CA 92741",https://www.lighthouse-santa-ana-nutrition-center.org,(714) 490-4521,"Mon–Fri 11–7",Pantry
Neighborhood Calexico Food Bank,32.692526,-115.490004,"3778 Sunset Lane, Calexico, CA 92246",https://www.neighborhood-calexico-food-bank.org,(442) 393-9519,"Tue,Thu 11–6",Faith-Based Pantry
Prosper Sonora Food Bank,38.011588,-120.343477,"4328 Meadow Blvd, Sonora, CA 95404",https://www.prosper-sonora-food-bank.org,(209) 494-6616,"Mon–Thu 9–5",Senior Services
Coastal Merced Food Hub,37.341014,-120.516152,"851 Broadway Ter, Merced, CA 95376",https://www.coastal-merced-food-hub.org,(209) 688-7425,"Thu 11–6 & Sat 10–2",Youth Services
Mission El Cerrito Food Collective,37.92896,-122.330101,"8601 River Blvd, El Cerrito, CA 94577",https://www.mission-el-cerrito-food-collective.org,(510) 371-2063,"Wed 10–6 & Sat 9–1",Pantry
Friendship Danville Food Hub,37.827685,-122.019509,"9129 Walnut Ter, Danville, CA 94555",https://www.friendship-danville-food-hub.org,(925) 405-9360,"Mon–Fri 9–5",Food Bank
Coastal Bakersfield Resource Center,35.39507,-119.037212,"7048 Marina Rd, Bakersfield, CA 93348",https://www.coastal-bakersfield-resource-center.org,(661) 585-7161,"Mon–Fri 9–5",Senior Services
Solidarity Sunnyvale Community Kitchen,37.335728,-122.079367,"1103 River Ct, Sunnyvale, CA 94117",https://www.solidarity-sunnyvale-community-kitchen.org,(408) 415-3290,"Mon–Thu 9–5",Resource Hub
